name,type,count,shape0,shape1,shape2,mean0,mean1,mean2
1.2.826.0.1.3680043.12666.npz,C7,71531,63.0,103.0,118.0,74.5,167.5,116.0
1.2.826.0.1.3680043.772.npz,C1,26675,30.0,61.0,100.0,205.0,119.5,124.0
1.2.826.0.1.3680043.772.npz,C2,28623,43.0,62.0,71.0,191.5,128.0,125.5
1.2.826.0.1.3680043.772.npz,C3,16814,35.0,51.0,68.0,162.5,131.5,128.0
1.2.826.0.1.3680043.772.npz,C4,15523,29.0,55.0,69.0,151.5,138.5,130.5
1.2.826.0.1.3680043.772.npz,C5,17801,32.0,58.0,69.0,137.0,144.0,132.5
1.2.826.0.1.3680043.772.npz,C6,20197,32.0,68.0,70.0,120.0,157.0,135.0
1.2.826.0.1.3680043.772.npz,C7,26183,35.0,76.0,89.0,100.5,165.0,135.5
1.2.826.0.1.3680043.4677.npz,C1,75851,37.0,92.0,164.0,192.5,105.0,125.0
1.2.826.0.1.3680043.4677.npz,C2,98377,58.0,101.0,120.0,175.0,119.5,127.0
1.2.826.0.1.3680043.4677.npz,C3,62901,38.0,86.0,108.0,139.0,119.0,129.0
1.2.826.0.1.3680043.4677.npz,C4,62514,60.0,92.0,107.0,105.0,129.0,132.5
1.2.826.0.1.3680043.4677.npz,C5,58274,51.0,96.0,112.0,84.5,139.0,135.0
1.2.826.0.1.3680043.4677.npz,C6,61334,39.0,109.0,110.0,65.5,149.5,136.0
1.2.826.0.1.3680043.4677.npz,C7,82668,45.0,123.0,139.0,39.5,164.5,134.5
1.2.826.0.1.3680043.2637.npz,C1,68198,54.0,80.0,145.0,175.0,69.0,130.5
1.2.826.0.1.3680043.2637.npz,C2,92008,92.0,98.0,109.0,149.0,80.0,128.5
1.2.826.0.1.3680043.2637.npz,C3,61579,70.0,80.0,111.0,109.0,73.0,119.5
1.2.826.0.1.3680043.2637.npz,C4,58691,55.0,88.0,116.0,103.5,77.0,119.0
1.2.826.0.1.3680043.2637.npz,C5,66018,47.0,88.0,115.0,70.5,80.0,119.5
1.2.826.0.1.3680043.2637.npz,C6,75274,56.0,93.0,125.0,50.0,94.5,122.5
1.2.826.0.1.3680043.2637.npz,C7,84757,58.0,124.0,148.0,32.0,113.0,120.0
1.2.826.0.1.3680043.20004.npz,C1,65216,42.0,79.0,145.0,212.0,75.5,100.5
1.2.826.0.1.3680043.20004.npz,C2,89810,63.0,91.0,113.0,193.5,82.5,103.5
1.2.826.0.1.3680043.20004.npz,C3,58241,38.0,78.0,105.0,161.0,73.0,107.5
1.2.826.0.1.3680043.20004.npz,C4,61008,45.0,82.0,108.0,136.5,75.0,112.0
1.2.826.0.1.3680043.20004.npz,C5,60631,45.0,85.0,109.0,113.5,75.5,117.5
1.2.826.0.1.3680043.20004.npz,C6,65202,39.0,101.0,120.0,92.5,85.5,123.0
1.2.826.0.1.3680043.20004.npz,C7,78036,47.0,118.0,137.0,67.5,97.0,126.5
1.2.826.0.1.3680043.17370.npz,C1,58328,41.0,77.0,150.0,212.5,80.5,121.0
1.2.826.0.1.3680043.17370.npz,C2,71135,77.0,93.0,104.0,189.5,89.5,126.0
1.2.826.0.1.3680043.17370.npz,C3,50435,39.0,80.0,102.0,161.5,83.0,127.0
1.2.826.0.1.3680043.17370.npz,C4,51913,43.0,77.0,103.0,138.5,81.5,129.5
1.2.826.0.1.3680043.17370.npz,C5,57632,45.0,87.0,103.0,115.5,87.5,132.5
1.2.826.0.1.3680043.17370.npz,C6,60326,47.0,91.0,104.0,95.5,101.5,136.0
1.2.826.0.1.3680043.17370.npz,C7,73390,50.0,141.0,127.0,77.0,138.5,136.5
1.2.826.0.1.3680043.12673.npz,C1,49195,50.0,73.0,115.0,178.0,68.5,112.5
1.2.826.0.1.3680043.12673.npz,C2,53080,71.0,73.0,86.0,160.5,67.5,114.0
1.2.826.0.1.3680043.12673.npz,C3,36116,40.0,71.0,86.0,122.0,65.5,116.0
1.2.826.0.1.3680043.12673.npz,C4,31531,44.0,71.0,84.0,98.0,70.5,118.0
1.2.826.0.1.3680043.12673.npz,C5,43961,59.0,73.0,92.0,86.5,74.5,117.0
1.2.826.0.1.3680043.12673.npz,C6,36639,62.0,97.0,91.0,76.0,111.5,120.5
1.2.826.0.1.3680043.12673.npz,C7,32014,71.0,109.0,105.0,72.5,135.5,119.5
1.2.826.0.1.3680043.28153.npz,C1,32453,27.0,66.0,110.0,183.5,88.0,118.0
1.2.826.0.1.3680043.28153.npz,C2,42174,48.0,75.0,75.0,168.0,103.5,118.5
1.2.826.0.1.3680043.28153.npz,C3,26095,29.0,57.0,77.0,140.5,106.5,118.5
1.2.826.0.1.3680043.28153.npz,C4,26262,32.0,65.0,78.0,124.0,120.5,122.0
1.2.826.0.1.3680043.28153.npz,C5,27965,34.0,65.0,82.0,110.0,130.5,123.0
1.2.826.0.1.3680043.28153.npz,C6,29141,36.0,72.0,85.0,95.0,146.0,125.5
1.2.826.0.1.3680043.28153.npz,C7,36163,37.0,81.0,93.0,77.5,163.5,125.5
1.2.826.0.1.3680043.12434.npz,C1,45134,37.0,84.0,137.0,194.5,67.0,111.5
1.2.826.0.1.3680043.12434.npz,C2,54494,51.0,85.0,108.0,187.5,67.5,112.0
1.2.826.0.1.3680043.12434.npz,C3,32686,33.0,86.0,105.0,159.5,72.0,115.5
1.2.826.0.1.3680043.12434.npz,C4,23867,29.0,93.0,101.0,148.5,83.5,114.5
1.2.826.0.1.3680043.12434.npz,C5,37850,36.0,98.0,108.0,135.0,95.0,118.0
1.2.826.0.1.3680043.12434.npz,C6,43232,30.0,84.0,106.0,122.0,90.0,117.0
1.2.826.0.1.3680043.12434.npz,C7,53872,30.0,109.0,130.0,105.0,114.5,117.0
1.2.826.0.1.3680043.308.npz,C1,44438,32.0,75.0,130.0,184.0,97.5,128.0
1.2.826.0.1.3680043.308.npz,C2,63676,61.0,90.0,102.0,169.5,100.0,128.0
1.2.826.0.1.3680043.308.npz,C3,41752,30.0,79.0,96.0,136.0,96.5,130.0
1.2.826.0.1.3680043.308.npz,C4,42422,29.0,82.0,100.0,112.5,100.0,130.0
1.2.826.0.1.3680043.308.npz,C5,45291,29.0,83.0,104.0,92.5,104.5,129.0
1.2.826.0.1.3680043.308.npz,C6,52276,31.0,106.0,104.0,71.5,120.0,129.0
1.2.826.0.1.3680043.308.npz,C7,65262,37.0,101.0,141.0,50.5,124.5,125.5
1.2.826.0.1.3680043.7923.npz,C1,50393,31.0,79.0,129.0,187.5,114.5,138.5
1.2.826.0.1.3680043.7923.npz,C2,63408,55.0,83.0,94.0,170.5,121.5,137.0
1.2.826.0.1.3680043.7923.npz,C3,43225,36.0,76.0,90.0,137.0,121.0,140.0
1.2.826.0.1.3680043.7923.npz,C4,39782,35.0,76.0,95.0,115.5,124.0,141.5
1.2.826.0.1.3680043.7923.npz,C5,41614,38.0,76.0,98.0,95.0,126.0,144.0
1.2.826.0.1.3680043.7923.npz,C6,49842,40.0,91.0,109.0,76.0,137.5,143.5
1.2.826.0.1.3680043.7923.npz,C7,61252,42.0,102.0,127.0,53.0,149.0,142.5
1.2.826.0.1.3680043.31724.npz,C1,26411,31.0,55.0,104.0,175.5,120.5,125.0
1.2.826.0.1.3680043.31724.npz,C2,31686,51.0,66.0,66.0,161.5,128.0,124.0
1.2.826.0.1.3680043.31724.npz,C3,23967,44.0,57.0,75.0,135.0,131.5,125.5
1.2.826.0.1.3680043.31724.npz,C4,20153,41.0,53.0,75.0,111.5,140.5,126.5
1.2.826.0.1.3680043.31724.npz,C5,32185,57.0,81.0,77.0,96.5,157.5,125.5
1.2.826.0.1.3680043.31724.npz,C6,30403,51.0,71.0,78.0,80.5,178.5,125.0
1.2.826.0.1.3680043.31724.npz,C7,32132,53.0,71.0,83.0,63.5,194.5,123.5
1.2.826.0.1.3680043.9548.npz,C1,27365,27.0,62.0,109.0,185.5,91.0,138.5
1.2.826.0.1.3680043.9548.npz,C2,33084,48.0,68.0,72.0,173.0,93.0,139.0
1.2.826.0.1.3680043.9548.npz,C3,20256,23.0,58.0,75.0,145.5,88.0,139.5
1.2.826.0.1.3680043.9548.npz,C4,21499,25.0,65.0,77.0,128.5,92.5,139.5
1.2.826.0.1.3680043.9548.npz,C5,22615,26.0,69.0,81.0,110.0,92.5,140.5
1.2.826.0.1.3680043.9548.npz,C6,28430,30.0,85.0,85.0,91.0,103.5,140.5
1.2.826.0.1.3680043.9548.npz,C7,35967,35.0,91.0,103.0,72.5,113.5,143.5
1.2.826.0.1.3680043.25987.npz,C1,40731,36.0,66.0,133.0,202.0,60.0,139.5
1.2.826.0.1.3680043.25987.npz,C2,47953,55.0,82.0,87.0,184.5,66.0,138.5
1.2.826.0.1.3680043.25987.npz,C3,32124,35.0,68.0,87.0,157.5,60.0,133.5
1.2.826.0.1.3680043.25987.npz,C4,32175,43.0,73.0,93.0,131.5,61.5,130.5
1.2.826.0.1.3680043.25987.npz,C5,35635,44.0,86.0,94.0,110.0,62.0,124.0
1.2.826.0.1.3680043.25987.npz,C6,38657,33.0,103.0,97.0,97.5,70.5,125.5
1.2.826.0.1.3680043.25987.npz,C7,40669,39.0,105.0,104.0,77.5,81.5,125.0
1.2.826.0.1.3680043.941.npz,C1,73240,46.0,90.0,166.0,210.0,95.0,127.0
1.2.826.0.1.3680043.941.npz,C2,100673,79.0,100.0,113.0,189.5,91.0,126.5
1.2.826.0.1.3680043.941.npz,C3,68549,46.0,87.0,107.0,148.0,91.5,123.5
1.2.826.0.1.3680043.941.npz,C4,75723,62.0,89.0,110.0,117.0,95.5,126.0
1.2.826.0.1.3680043.941.npz,C5,84733,63.0,91.0,109.0,96.5,99.5,123.5
1.2.826.0.1.3680043.941.npz,C6,58290,63.0,95.0,118.0,78.5,113.5,126.0
1.2.826.0.1.3680043.941.npz,C7,81432,57.0,114.0,125.0,54.5,138.0,127.5
1.2.826.0.1.3680043.20723.npz,C1,25209,34.0,54.0,103.0,210.0,83.0,121.5
1.2.826.0.1.3680043.20723.npz,C2,35772,55.0,68.0,78.0,193.5,90.0,127.0
1.2.826.0.1.3680043.20723.npz,C3,23393,32.0,60.0,70.0,165.0,89.0,129.0
1.2.826.0.1.3680043.20723.npz,C4,24119,32.0,58.0,71.0,142.0,90.0,133.5
1.2.826.0.1.3680043.20723.npz,C5,26228,36.0,64.0,75.0,120.0,94.0,132.5
1.2.826.0.1.3680043.20723.npz,C6,29237,36.0,73.0,77.0,98.0,103.5,130.5
1.2.826.0.1.3680043.20723.npz,C7,37419,54.0,80.0,93.0,84.0,114.0,133.5
1.2.826.0.1.3680043.17886.npz,C1,26002,33.0,52.0,90.0,221.5,59.0,123.0
1.2.826.0.1.3680043.17886.npz,C2,35677,55.0,60.0,71.0,206.5,67.0,123.5
1.2.826.0.1.3680043.17886.npz,C3,24239,33.0,57.0,68.0,173.5,63.5,123.0
1.2.826.0.1.3680043.17886.npz,C4,25172,37.0,59.0,66.0,151.5,64.5,123.0
1.2.826.0.1.3680043.17886.npz,C5,27533,44.0,58.0,64.0,132.0,69.0,126.0
1.2.826.0.1.3680043.17886.npz,C6,26577,47.0,70.0,64.0,113.5,81.0,129.0
1.2.826.0.1.3680043.17886.npz,C7,30526,56.0,77.0,74.0,93.0,96.5,132.0
1.2.826.0.1.3680043.10412.npz,C1,38025,32.0,66.0,122.0,201.0,83.0,117.0
1.2.826.0.1.3680043.10412.npz,C2,41765,53.0,76.0,80.0,181.5,84.0,113.0
1.2.826.0.1.3680043.10412.npz,C3,27293,31.0,62.0,78.0,153.5,78.0,116.0
1.2.826.0.1.3680043.10412.npz,C4,30480,34.0,66.0,80.0,133.0,79.0,117.0
1.2.826.0.1.3680043.10412.npz,C5,30329,29.0,68.0,83.0,113.5,80.0,117.5
1.2.826.0.1.3680043.10412.npz,C6,31347,32.0,78.0,83.0,92.0,85.0,119.5
1.2.826.0.1.3680043.10412.npz,C7,39941,38.0,93.0,97.0,70.0,96.5,120.5
1.2.826.0.1.3680043.2765.npz,C1,59505,38.0,93.0,154.0,196.0,93.5,119.0
1.2.826.0.1.3680043.2765.npz,C2,79306,56.0,102.0,103.0,181.0,110.0,122.5
1.2.826.0.1.3680043.2765.npz,C3,55337,36.0,87.0,106.0,145.0,113.5,124.0
1.2.826.0.1.3680043.2765.npz,C4,47168,37.0,84.0,109.0,122.5,126.0,126.5
1.2.826.0.1.3680043.2765.npz,C5,67302,62.0,108.0,109.0,100.0,134.0,128.5
1.2.826.0.1.3680043.2765.npz,C6,58760,35.0,112.0,113.0,78.5,150.0,132.5
1.2.826.0.1.3680043.2765.npz,C7,65107,41.0,123.0,125.0,57.5,166.5,136.5
1.2.826.0.1.3680043.29330.npz,C1,38410,43.0,68.0,124.0,192.5,55.0,148.0
1.2.826.0.1.3680043.29330.npz,C2,49608,64.0,77.0,85.0,179.0,67.5,140.5
1.2.826.0.1.3680043.29330.npz,C3,33740,40.0,75.0,80.0,143.0,66.5,139.0
1.2.826.0.1.3680043.29330.npz,C4,36678,42.0,79.0,85.0,118.0,63.5,134.5
1.2.826.0.1.3680043.29330.npz,C5,39025,44.0,80.0,94.0,96.0,67.0,134.0
1.2.826.0.1.3680043.29330.npz,C6,39168,48.0,80.0,98.0,75.0,72.0,133.0
1.2.826.0.1.3680043.29330.npz,C7,48076,47.0,115.0,114.0,58.5,101.5,132.0
1.2.826.0.1.3680043.30682.npz,C1,15626,39.0,56.0,81.0,197.5,121.0,129.5
1.2.826.0.1.3680043.30682.npz,C2,17445,55.0,52.0,61.0,189.5,120.0,127.5
1.2.826.0.1.3680043.30682.npz,C3,11333,35.0,44.0,61.0,161.5,121.0,128.5
1.2.826.0.1.3680043.30682.npz,C4,8240,20.0,42.0,59.0,152.0,123.0,128.5
1.2.826.0.1.3680043.30682.npz,C5,13176,23.0,48.0,63.0,135.5,127.0,129.5
1.2.826.0.1.3680043.30682.npz,C6,16561,42.0,57.0,59.0,110.0,134.5,130.5
1.2.826.0.1.3680043.30682.npz,C7,13038,37.0,69.0,70.0,96.5,147.5,129.0
1.2.826.0.1.3680043.2170.npz,C1,27013,35.0,58.0,119.0,230.5,99.0,131.5
1.2.826.0.1.3680043.2170.npz,C2,68245,68.0,88.0,78.0,212.0,125.0,133.0
1.2.826.0.1.3680043.2170.npz,C3,45238,43.0,68.0,83.0,170.5,127.0,137.5
1.2.826.0.1.3680043.2170.npz,C4,40435,44.0,72.0,80.0,146.0,133.0,143.0
1.2.826.0.1.3680043.2170.npz,C5,46418,45.0,80.0,90.0,116.5,141.0,144.0
1.2.826.0.1.3680043.2170.npz,C6,48196,50.0,89.0,95.0,96.0,153.5,144.5
1.2.826.0.1.3680043.2170.npz,C7,60293,61.0,92.0,113.0,75.5,168.0,147.5
1.2.826.0.1.3680043.5563.npz,C1,20715,26.0,52.0,81.0,180.0,128.0,123.5
1.2.826.0.1.3680043.5563.npz,C2,26367,54.0,60.0,57.0,165.0,134.0,123.5
1.2.826.0.1.3680043.5563.npz,C3,19697,30.0,58.0,58.0,136.0,132.0,123.0
1.2.826.0.1.3680043.5563.npz,C4,21254,37.0,65.0,58.0,112.5,136.5,123.0
1.2.826.0.1.3680043.5563.npz,C5,24451,54.0,74.0,61.0,101.0,140.0,122.5
1.2.826.0.1.3680043.5563.npz,C6,28665,43.0,79.0,61.0,68.5,153.5,122.5
1.2.826.0.1.3680043.5563.npz,C7,31303,44.0,83.0,74.0,50.0,167.5,124.0
1.2.826.0.1.3680043.5153.npz,C1,30709,32.0,65.0,123.0,199.0,92.5,103.5
1.2.826.0.1.3680043.5153.npz,C2,42045,42.0,83.0,85.0,189.0,108.5,111.5
1.2.826.0.1.3680043.5153.npz,C3,27977,31.0,68.0,85.0,165.5,109.0,114.5
1.2.826.0.1.3680043.5153.npz,C4,26537,33.0,65.0,85.0,146.5,115.5,120.5
1.2.826.0.1.3680043.5153.npz,C5,25872,50.0,69.0,91.0,136.0,122.5,126.5
1.2.826.0.1.3680043.5153.npz,C6,23913,50.0,71.0,91.0,121.0,136.5,137.5
1.2.826.0.1.3680043.5153.npz,C7,23476,52.0,120.0,102.0,110.0,174.0,145.0
1.2.826.0.1.3680043.25572.npz,C1,43307,34.0,69.0,136.0,182.0,92.5,118.0
1.2.826.0.1.3680043.25572.npz,C2,56868,57.0,78.0,89.0,165.5,103.0,121.5
1.2.826.0.1.3680043.25572.npz,C3,38388,37.0,72.0,87.0,138.5,99.0,126.5
1.2.826.0.1.3680043.25572.npz,C4,38681,36.0,74.0,88.0,118.0,104.0,130.0
1.2.826.0.1.3680043.25572.npz,C5,39650,39.0,75.0,90.0,96.5,107.5,133.0
1.2.826.0.1.3680043.25572.npz,C6,42035,39.0,96.0,93.0,76.5,116.0,132.5
1.2.826.0.1.3680043.25572.npz,C7,49585,46.0,96.0,112.0,59.0,134.0,139.0
1.2.826.0.1.3680043.11654.npz,C1,38031,36.0,66.0,107.0,192.0,110.0,122.5
1.2.826.0.1.3680043.11654.npz,C2,44693,59.0,65.0,74.0,177.5,120.5,124.0
1.2.826.0.1.3680043.11654.npz,C3,29782,40.0,58.0,75.0,144.0,125.0,125.5
1.2.826.0.1.3680043.11654.npz,C4,30382,43.0,56.0,74.0,120.5,130.0,127.0
1.2.826.0.1.3680043.11654.npz,C5,32718,48.0,69.0,76.0,95.0,142.5,129.0
1.2.826.0.1.3680043.11654.npz,C6,32232,43.0,65.0,76.0,73.5,145.5,130.0
1.2.826.0.1.3680043.11654.npz,C7,39270,45.0,72.0,88.0,52.5,160.0,133.0
1.2.826.0.1.3680043.3130.npz,C1,81521,41.0,82.0,155.0,211.5,95.0,129.5
1.2.826.0.1.3680043.3130.npz,C2,95531,61.0,108.0,122.0,195.5,95.0,126.0
1.2.826.0.1.3680043.3130.npz,C3,67092,35.0,93.0,117.0,160.5,89.5,125.5
1.2.826.0.1.3680043.3130.npz,C4,73853,42.0,92.0,111.0,134.0,85.0,124.5
1.2.826.0.1.3680043.3130.npz,C5,73703,35.0,107.0,122.0,114.5,94.5,125.0
1.2.826.0.1.3680043.3130.npz,C6,85447,39.0,119.0,129.0,89.5,105.5,123.5
1.2.826.0.1.3680043.3130.npz,C7,108169,45.0,129.0,146.0,65.5,122.5,128.0
1.2.826.0.1.3680043.27583.npz,C1,30696,29.0,68.0,122.0,202.5,63.0,138.0
1.2.826.0.1.3680043.27583.npz,C2,38803,49.0,69.0,82.0,187.5,59.5,140.0
1.2.826.0.1.3680043.27583.npz,C3,26082,29.0,58.0,83.0,157.5,53.0,140.5
1.2.826.0.1.3680043.27583.npz,C4,25673,29.0,61.0,81.0,136.5,53.5,140.5
1.2.826.0.1.3680043.27583.npz,C5,26787,27.0,61.0,84.0,117.5,54.5,139.0
1.2.826.0.1.3680043.27583.npz,C6,28858,30.0,75.0,89.0,98.0,62.5,138.5
1.2.826.0.1.3680043.27583.npz,C7,36851,36.0,112.0,92.0,78.0,90.0,137.0
1.2.826.0.1.3680043.18391.npz,C1,81648,49.0,92.0,165.0,190.5,120.0,118.5
1.2.826.0.1.3680043.18391.npz,C2,109015,72.0,109.0,128.0,168.0,125.5,119.0
1.2.826.0.1.3680043.18391.npz,C3,69425,34.0,96.0,126.0,136.0,118.0,124.0
1.2.826.0.1.3680043.18391.npz,C4,66051,37.0,91.0,129.0,118.5,119.5,125.5
1.2.826.0.1.3680043.18391.npz,C5,73073,41.0,105.0,136.0,96.5,123.5,127.0
1.2.826.0.1.3680043.18391.npz,C6,77766,42.0,113.0,142.0,75.0,137.5,132.0
1.2.826.0.1.3680043.18391.npz,C7,50407,51.0,127.0,156.0,57.5,154.5,130.0
1.2.826.0.1.3680043.26350.npz,C1,50720,42.0,83.0,130.0,191.0,61.5,131.0
1.2.826.0.1.3680043.26350.npz,C2,70996,56.0,94.0,105.0,175.0,77.0,134.5
1.2.826.0.1.3680043.26350.npz,C3,43766,32.0,84.0,97.0,144.0,76.0,134.5
1.2.826.0.1.3680043.26350.npz,C4,44226,38.0,86.0,93.0,121.0,84.0,132.5
1.2.826.0.1.3680043.26350.npz,C5,51548,44.0,76.0,101.0,100.0,82.0,131.5
1.2.826.0.1.3680043.26350.npz,C6,57272,46.0,100.0,111.0,84.0,103.0,134.5
1.2.826.0.1.3680043.26350.npz,C7,66805,43.0,111.0,121.0,69.5,120.5,131.5
1.2.826.0.1.3680043.13196.npz,C1,45767,29.0,81.0,139.0,215.5,86.5,135.5
1.2.826.0.1.3680043.13196.npz,C2,55536,58.0,87.0,88.0,198.0,92.5,133.0
1.2.826.0.1.3680043.13196.npz,C3,37344,31.0,76.0,93.0,174.5,81.0,131.5
1.2.826.0.1.3680043.13196.npz,C4,36785,35.0,74.0,93.0,155.5,78.0,129.5
1.2.826.0.1.3680043.13196.npz,C5,39056,28.0,80.0,99.0,140.0,80.0,129.5
1.2.826.0.1.3680043.13196.npz,C6,46278,30.0,97.0,109.0,120.0,89.5,130.5
1.2.826.0.1.3680043.13196.npz,C7,54373,42.0,121.0,110.0,97.0,110.5,128.0
1.2.826.0.1.3680043.12727.npz,C1,32178,26.0,73.0,114.0,187.0,149.5,136.0
1.2.826.0.1.3680043.12727.npz,C2,41679,54.0,83.0,83.0,172.0,153.5,136.5
1.2.826.0.1.3680043.12727.npz,C3,27546,26.0,72.0,82.0,147.0,145.0,138.0
1.2.826.0.1.3680043.12727.npz,C4,25606,26.0,76.0,86.0,130.0,151.0,140.0
1.2.826.0.1.3680043.12727.npz,C5,27142,24.0,81.0,88.0,114.0,158.5,140.0
1.2.826.0.1.3680043.12727.npz,C6,32518,26.0,98.0,95.0,98.0,171.0,139.5
1.2.826.0.1.3680043.12727.npz,C7,44165,35.0,96.0,118.0,80.5,183.0,135.0
1.2.826.0.1.3680043.3131.npz,C1,69755,40.0,91.0,137.0,184.0,79.5,125.5
1.2.826.0.1.3680043.3131.npz,C2,84147,68.0,97.0,91.0,165.0,81.5,130.5
1.2.826.0.1.3680043.3131.npz,C3,51729,42.0,82.0,98.0,129.0,78.0,129.0
1.2.826.0.1.3680043.3131.npz,C4,55057,43.0,80.0,105.0,108.5,82.0,125.5
1.2.826.0.1.3680043.3131.npz,C5,63972,47.0,84.0,111.0,85.5,98.0,129.5
1.2.826.0.1.3680043.3131.npz,C6,65051,59.0,91.0,110.0,69.5,115.5,129.0
1.2.826.0.1.3680043.3131.npz,C7,81634,66.0,144.0,128.0,57.0,158.0,128.0
1.2.826.0.1.3680043.28904.npz,C1,41127,39.0,65.0,126.0,198.5,92.5,120.0
1.2.826.0.1.3680043.28904.npz,C2,49605,60.0,79.0,89.0,181.0,89.5,121.5
1.2.826.0.1.3680043.28904.npz,C3,32283,38.0,72.0,85.0,149.0,81.0,118.5
1.2.826.0.1.3680043.28904.npz,C4,32542,32.0,74.0,86.0,135.0,80.0,118.0
1.2.826.0.1.3680043.28904.npz,C5,35042,30.0,77.0,93.0,119.0,80.5,117.5
1.2.826.0.1.3680043.28904.npz,C6,35732,32.0,104.0,92.0,103.0,98.0,116.0
1.2.826.0.1.3680043.28904.npz,C7,40961,37.0,114.0,109.0,87.5,110.0,116.5
1.2.826.0.1.3680043.24206.npz,C1,41911,31.0,67.0,123.0,190.5,68.5,123.5
1.2.826.0.1.3680043.24206.npz,C2,54813,59.0,71.0,89.0,175.5,80.5,123.5
1.2.826.0.1.3680043.24206.npz,C3,32087,35.0,64.0,81.0,140.5,84.0,126.5
1.2.826.0.1.3680043.24206.npz,C4,35457,38.0,65.0,82.0,119.0,93.5,128.0
1.2.826.0.1.3680043.24206.npz,C5,39125,41.0,72.0,86.0,97.5,105.0,132.0
1.2.826.0.1.3680043.24206.npz,C6,38802,43.0,78.0,85.0,75.5,117.0,133.5
1.2.826.0.1.3680043.24206.npz,C7,46240,43.0,93.0,108.0,55.5,135.5,134.0
1.2.826.0.1.3680043.1443.npz,C1,34810,28.0,71.0,125.0,191.0,116.5,136.5
1.2.826.0.1.3680043.1443.npz,C2,46520,52.0,81.0,99.0,174.0,114.5,142.5
1.2.826.0.1.3680043.1443.npz,C3,28329,30.0,73.0,85.0,153.0,109.5,145.5
1.2.826.0.1.3680043.1443.npz,C4,30802,26.0,75.0,98.0,138.0,111.5,146.0
1.2.826.0.1.3680043.1443.npz,C5,34558,26.0,81.0,102.0,121.0,115.5,147.0
1.2.826.0.1.3680043.1443.npz,C6,33963,26.0,85.0,108.0,103.0,122.5,146.0
1.2.826.0.1.3680043.1443.npz,C7,39781,29.0,123.0,118.0,84.5,149.5,145.0
1.2.826.0.1.3680043.27748.npz,C1,61094,25.0,97.0,160.0,191.5,83.5,133.0
1.2.826.0.1.3680043.27748.npz,C2,84941,48.0,112.0,116.0,177.0,92.0,136.0
1.2.826.0.1.3680043.27748.npz,C3,58855,28.0,94.0,120.0,149.0,83.0,133.0
1.2.826.0.1.3680043.27748.npz,C4,58243,27.0,95.0,124.0,131.5,80.5,135.0
1.2.826.0.1.3680043.27748.npz,C5,63640,27.0,100.0,128.0,113.5,83.0,140.0
1.2.826.0.1.3680043.27748.npz,C6,65555,29.0,109.0,135.0,96.5,85.5,140.5
1.2.826.0.1.3680043.27748.npz,C7,75590,43.0,150.0,143.0,72.5,110.0,144.5
1.2.826.0.1.3680043.24639.npz,C1,43266,38.0,67.0,112.0,200.0,96.5,134.0
1.2.826.0.1.3680043.24639.npz,C2,51295,69.0,76.0,81.0,181.5,100.0,132.5
1.2.826.0.1.3680043.24639.npz,C3,33152,37.0,69.0,82.0,146.5,94.5,131.0
1.2.826.0.1.3680043.24639.npz,C4,34068,31.0,69.0,83.0,126.5,95.5,127.5
1.2.826.0.1.3680043.24639.npz,C5,37750,32.0,75.0,87.0,104.0,98.5,126.5
1.2.826.0.1.3680043.24639.npz,C6,44210,38.0,88.0,93.0,81.0,108.0,129.5
1.2.826.0.1.3680043.24639.npz,C7,57571,46.0,99.0,113.0,58.0,122.5,132.5
1.2.826.0.1.3680043.30185.npz,C1,38415,28.0,75.0,129.0,177.0,105.5,125.5
1.2.826.0.1.3680043.30185.npz,C2,51366,44.0,86.0,92.0,163.0,104.0,127.0
1.2.826.0.1.3680043.30185.npz,C3,31953,24.0,70.0,91.0,138.0,96.0,126.5
1.2.826.0.1.3680043.30185.npz,C4,31057,26.0,83.0,94.0,122.0,102.5,126.0
1.2.826.0.1.3680043.30185.npz,C5,33440,28.0,86.0,96.0,104.0,106.0,125.0
1.2.826.0.1.3680043.30185.npz,C6,42700,30.0,105.0,100.0,86.0,119.5,126.0
1.2.826.0.1.3680043.30185.npz,C7,45394,35.0,121.0,118.0,69.5,145.5,127.0
1.2.826.0.1.3680043.3127.npz,C1,64197,35.0,93.0,148.0,169.5,73.5,122.0
1.2.826.0.1.3680043.3127.npz,C2,80367,60.0,101.0,109.0,155.0,92.5,123.5
1.2.826.0.1.3680043.3127.npz,C3,52183,35.0,81.0,107.0,121.5,97.5,125.5
1.2.826.0.1.3680043.3127.npz,C4,54750,36.0,86.0,107.0,102.0,109.0,127.5
1.2.826.0.1.3680043.3127.npz,C5,57668,46.0,87.0,109.0,76.0,114.5,129.5
1.2.826.0.1.3680043.3127.npz,C6,54431,47.0,97.0,115.0,55.5,121.5,132.5
1.2.826.0.1.3680043.3127.npz,C7,62318,41.0,114.0,133.0,40.5,140.0,134.5
1.2.826.0.1.3680043.30912.npz,C1,19731,31.0,44.0,84.0,205.5,130.0,139.0
1.2.826.0.1.3680043.30912.npz,C2,23459,52.0,56.0,64.0,190.0,140.0,139.0
1.2.826.0.1.3680043.30912.npz,C3,14912,35.0,49.0,67.0,156.5,140.5,148.5
1.2.826.0.1.3680043.30912.npz,C4,17181,37.0,46.0,62.0,134.5,144.0,146.0
1.2.826.0.1.3680043.30912.npz,C5,18513,53.0,51.0,61.0,117.5,148.5,149.5
